FACLID21	JURDID	STATE	COUNTY	FACLNAME	CITY	ZIPP	STRATUMNEW	WEIGHT	CONFPOP	CONFPOPF	NCONPOP	NCONPOPF	TOTPOP	TOTPOPF	NONCITZ	NONCITZF	WEEK	WEEKN	WEEKF	ADULTM	ADULTMF	ADULTF	ADULTFF	JUVM	JUVMF	JUVF	JUVFF	TOTGENDER	TOTGENDERF	ADLTJUV	ADLTJUVF	CONV	CONVF	CONVUNSENT	CONVUNSENTF	CONVSENT	CONVSENTF	UNCONV	UNCONVF	UNCONVTRIAL	UNCONVTRIALF	UNCONVHOLD	UNCONVHOLDF	UNCONVOTHER	UNCONVOTHERF	S2QII3C	S2QII3CF	WHITE	WHITEF	BLACK	BLACKF	HISP	HISPF	AIAN	AIANF	ASIAN	ASIANF	NHOPI	NHOPIF	TWORACE	TWORACEF	OTHERRACESPEC	OTHERRACE	OTHERRACEF	RACEDK	RACEDKF	RACETOTAL	RACETOTALF	MARSHALS	MARSHALSF	BOP	BOPF	ICE	ICEF	BIA	BIAF	S2QII5A5SPEC	S2QII5A5	S2QII5A5F	INSTATEPRIS	INSTATEPRISF	OUTSTATEPRIS	OUTSTATEPRISF	INSTATEJAIL	INSTATEJAILF	OUTSTATEJAIL	OUTSTATEJAILF	S2QII5D	S2QII5DF	PEAKDATE	PEAKPOP	PEAKPOPF	ADP	ADPF	RATED	RATEDF	OPERATION	OPERATIONF	DESIGN	DESIGNF	ADMIS	ADMISF	RELEASE	RELEASEF	CONVII10A	CONVII10AF	UNCONVII10A	UNCONVII10AF	CONVII10B	CONVII10BF	UNCONVII10B	UNCONVII10BF	CONVII10C	CONVII10CF	UNCONVII10C	UNCONVII10CF	CONVII10D	CONVII10DF	UNCONVII10D	UNCONVII10DF	CONVII10E	CONVII10EF	UNCONVII10E	UNCONVII10EF	CONVII10F	CONVFII10F	UNCONVII10F	UNCONVII10FF	S2II10GCONV	S2II10GCONVF	S2II10GFUNCONV	S2II10GFUNCONVF	EMONITOR	EMONITORF	HOMEDETN	HOMEDETNF	COMMSRV	COMMSRVF	DAYREPORT	DAYREPORTF	PRETRIAL	PRETRIALF	ALTWORK	ALTWORKF	TREATMENT	TREATMENTF	OTRNONCONFS	OTRNONCONF	OTRNONCONFF	NONCONFD	NONCONFDF	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	CORRSTAFF	CORRSTAFFF	OTHERSTAFF	OTHERSTAFFF	S4QIV1C	S4QIV1CF	ASSAULTSTAFFYN	ASSAULTCORR	ASSAULTCORRF	ASSAULTOTRSTAFF	ASSAULTOTRSTAFFF	DEATHSTAFFYN	DEATHCORR	DEATHCORRF	DEATHOTRSTAFF	DEATHOTRSTAFFF	PHYSASSAULT	PHYSASSAULTF	DRUGVIO	DRUGVIOF	ALCOVIO	ALCOVIOF	WEAPON	WEAPONF	STOLENPROP	STOLENPROPF	ESCAPE	ESCAPEF	OTHERMAJVIO	OTHERMAJVIOF	NCONPOP2	BJSW
361086086061000000000	361086086	OH	WILLIAMS COUNTY	NORTHWEST OH REGIONAL CORRECTIONAL CENTER	STRYKER	43557	12	1	596	0	111	0	707	0	1	0	1	3	0	499	0	97	0	0	0	0	0	596	0	0	0	436	0	0	0	436	0	160	0	159	0	0	0	1	0	596	0	332	0	227	0	37	0	0	0	0	0	0	0	0	0	 	0	0	0	0	596	0	0	0	0	0	1	0	0	0	 	0	0	1	0	0	0	2	0	0	0	4	0	19	604	0	566	0	626	0	610	0	638	0	173	0	159	0	0	0	1	0	11	0	17	0	16	0	16	0	42	0	12	0	42	0	1	0	1	0	0	0	112	0	47	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	111	0	87	0	24	0	0	0	0	0	111	0	99	0	12	0	111	0	113	0	55	0	168	0	-9	0	0	0	0	-9	0	0	0	0	137	0	18	0	4	0	2	0	0	0	2	0	6	0	114	1.0769231
441243243061000000000	441243243	TX	WICHITA COUNTY	WICHITA COUNTY JAIL	WICHITA FALLS	76301	1	1	435	0	0	0	435	0	5	0	1	3	0	349	0	83	0	3	0	0	0	435	0	3	0	90	0	0	0	90	0	345	0	271	0	35	0	39	0	435	0	235	1	133	1	65	1	1	1	1	1	0	0	0	0	 	0	0	0	0	435	0	1	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	4	0	5	0	2	472	0	417	0	624	0	562	0	624	0	155	0	143	0	4	0	29	0	12	0	31	0	11	0	15	0	10	0	11	0	12	0	5	0	3	0	0	0	52	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	12	0	144	0	1	2	0	0	0	-9	0	0	0	0	115	0	4	0	0	0	3	0	4	0	0	0	6	0	3	1.0695652
431082082061000000000	431082082	TN	SULLIVAN COUNTY	SULLIVAN COUNTY JAIL	BLOUNTVILLE	37617	7	1.4136	653	0	0	0	653	0	2	1	1	22	1	538	0	115	0	0	8	0	8	653	0	0	8	102	1	0	9	0	9	551	1	0	9	0	9	0	9	653	0	583	1	66	0	2	1	0	9	2	0	0	9	0	9	 	0	9	0	9	653	0	0	9	0	9	0	9	0	0	 	0	0	0	9	0	9	0	9	0	9	0	9	16	724	0	693	1	623	0	623	0	623	0	74	1	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1.5742364
431090090061000000000	431090090	TN	WASHINGTON COUNTY	WASHINGTON COUNTY JAIL	JONESBOROUGH	37559	7	1.4136	627	0	20	0	647	0	0	0	1	148	1	489	1	138	1	0	0	0	0	627	0	0	0	340	1	200	1	140	1	287	1	160	1	27	1	100	1	627	0	521	1	106	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	627	0	40	1	40	1	9	1	0	0	 	0	0	146	1	0	1	209	1	0	0	444	0	29	651	0	590	1	620	0	620	0	620	0	170	1	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	10	1	0	0	 	0	9	20	0	12	0	8	0	0	0	0	0	20	0	20	0	0	0	20	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	1.5742364
231013013061000000000	231013013	MI	CALHOUN COUNTY	CALHOUN COUNTY CORRECTIONAL CENTER	BATTLE CREEK	49014	1	1	506	0	0	0	506	0	84	0	1	3	1	449	0	56	0	1	0	0	0	506	0	1	0	197	0	0	0	197	0	309	0	225	0	84	0	0	0	506	0	221	0	218	0	56	0	1	0	10	0	0	0	0	0	 	0	0	0	0	506	0	0	0	0	0	84	0	0	0	 	0	0	74	0	0	0	44	0	0	0	202	0	13	526	0	512	0	620	0	620	0	620	0	222	0	251	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1	15	1	135	1	-9	0	0	0	0	-9	0	0	0	0	25	1	0	0	0	0	0	0	0	0	0	0	10	1	3	1.0695652
381024024060000019100	381024024	OR	MARION COUNTY	MARION COUNTY	SALEM	97317	1	1	407	0	0	0	407	0	59	1	-9	0	0	331	0	76	0	0	0	0	0	407	0	0	0	149	0	0	9	0	9	258	0	0	9	0	9	0	9	407	0	294	0	28	0	80	0	0	0	0	0	0	0	0	0	 	0	0	5	0	407	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	14	0	21	427	0	418	1	620	1	405	0	620	0	261	0	191	1	4	0	85	0	11	0	10	0	20	0	3	0	18	0	6	0	26	0	3	0	5	0	0	0	84	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	39	0	112	0	-9	0	0	0	0	-9	0	0	0	0	75	0	8	0	0	0	5	0	58	0	0	0	1335	0	0	1.0695652
101055055061000000000	101055055	FL	ST. JOHNS COUNTY	ST. JOHNS COUNTY DETENTION CENTER	ST. AUGUSTINE	32084	1	1	431	0	0	0	431	0	0	9	1	3	1	352	0	77	0	2	0	0	0	431	0	2	0	136	1	0	1	136	1	295	1	250	1	45	1	0	1	431	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	0	9	431	0	0	0	0	0	0	0	0	0	 	0	0	0	9	0	9	0	9	0	9	0	9	9	460	0	446	0	616	0	0	9	0	9	22	0	94	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	1	25	1	100	1	-9	0	0	0	0	-9	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	1	0	0	3	1.0695652
051004004061000000000	051004004	CA	BUTTE COUNTY	BUTTE COUNTY JAIL	OROVILLE	95965	7.1	1.4136	586	0	299	0	885	0	0	9	-9	0	0	504	0	82	0	0	8	0	8	586	0	0	8	198	0	0	9	0	9	388	0	0	9	0	9	0	9	586	0	388	1	51	1	100	1	25	1	14	1	0	1	0	1	 	0	1	8	1	586	0	29	0	0	8	0	8	0	8	 	0	8	0	8	0	8	0	8	0	8	29	0	22	610	0	593	0	614	0	614	0	614	0	202	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	8	0	8	184	0	0	8	0	8	2	0	 	0	8	299	0	228	0	71	0	0	8	0	8	299	0	296	0	3	0	299	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	1.0588235
051013013060000001500	051013013	CA	IMPERIAL COUNTY	IMPERIAL COUNTY	EL CENTRO	92243	7.1	1.4136	531	0	0	0	531	0	0	9	-9	0	0	475	0	56	0	0	0	0	0	531	0	0	0	222	0	0	0	222	0	309	0	309	0	0	0	0	0	531	0	66	0	20	0	433	0	10	0	0	0	0	0	0	0	 	0	0	2	0	531	0	222	0	0	0	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	223	0	18	556	0	537	0	612	0	760	0	612	0	163	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0588235
328010010061000000000	328010010	NM	GUADALUPE COUNTY	GUADALUPE COUNTY JAIL - GEO GROUP INC.	SANTA ROSA	88435	7	1.4136	564	0	0	0	564	0	13	0	-9	0	0	564	0	0	0	0	0	0	0	564	0	0	0	564	0	0	0	564	0	0	0	0	0	0	0	0	0	564	0	137	0	48	0	333	0	42	0	0	0	2	0	0	0	 	0	0	2	0	564	0	0	0	0	0	0	0	0	0	 	0	0	544	0	20	0	0	0	0	0	564	0	18	577	0	584	0	610	0	610	0	610	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5742364
471081080610000000000	471081080	VA	ROANOKE COUNTY	Western Virginia Regional Jail	SALEM	24153	12	1	775	0	0	0	775	0	8	1	1	1	0	616	0	159	0	0	0	0	0	775	0	0	0	441	0	2	0	439	0	334	0	292	0	42	0	0	0	775	0	577	0	186	0	8	0	0	0	3	0	0	0	0	0	 	0	0	1	0	775	0	42	0	0	0	0	0	0	0	 	0	0	55	0	0	0	678	0	0	0	775	0	13	780	0	734	0	605	0	605	0	605	0	91	0	69	0	0	0	0	0	3	0	1	0	3	0	11	0	7	0	13	0	10	0	1	0	20	0	0	0	43	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	9	0	179	0	-9	0	0	0	0	-9	0	0	0	0	214	0	6	0	0	0	13	0	9	0	1	0	214	0	1	1.0769231
251018018060000009900	251018018	MS	FOREST COUNTY	FORREST COUNTY JAIL & WORK RELEASE	HATTIESBURG	39401	8	2.7519	325	0	0	0	325	0	0	9	1	0	9	287	0	30	0	8	0	0	0	325	0	8	0	12	0	0	0	12	0	313	0	310	0	3	0	0	0	325	0	93	0	221	0	2	0	0	0	0	0	0	0	0	0	 	0	0	9	0	325	0	0	0	3	0	0	0	0	0	 	0	0	12	0	0	0	310	0	0	0	325	0	9	342	0	308	0	604	0	604	0	604	0	19	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0174342
441188188061000000000	441188188	TX	POTTER COUNTY	POTTER COUNTY DETENTION CENTER	AMARILLO	79111	7	1.4136	447	0	26	0	473	0	0	9	1	16	0	351	0	96	0	0	0	0	0	447	0	0	0	107	0	0	0	107	0	340	0	329	0	0	0	11	0	447	0	317	0	99	0	24	0	1	0	6	0	0	0	0	0	 	0	0	0	0	447	0	0	0	0	0	20	0	0	0	 	0	0	56	0	0	0	0	0	0	0	76	0	22	451	0	453	0	603	0	603	0	603	0	145	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	 	0	0	26	0	15	0	11	0	0	0	0	0	26	0	26	0	0	0	26	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	1.5742364
181059059060100000000	181059059	KY	KENTON COUNTY	KENTON COUNTY DETENTION CENTER	COVINGTON	41017	7	1.4136	608	0	94	0	702	0	7	0	1	11	0	483	0	125	0	0	0	0	0	608	0	0	0	223	0	0	0	223	0	385	0	381	0	4	0	0	0	608	0	470	0	127	0	0	0	0	0	1	0	0	0	0	0	 	0	0	10	0	608	0	13	0	0	0	0	0	0	0	 	0	0	174	0	0	0	0	0	0	0	187	0	1	623	0	582	0	602	0	602	0	602	0	248	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	94	0	78	0	16	0	0	0	0	0	94	0	63	0	31	0	94	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	1.5742364
491042042062000000000	491042042	WV	RANDOLPH COUNTY	TYGART VALLEY REGIONAL JAIL	Belington	26250	12	1	537	0	0	0	537	0	0	9	1	2	0	196	0	341	0	0	0	0	0	537	0	0	8	407	0	0	8	407	0	130	0	121	0	9	0	0	0	537	0	508	1	24	1	4	1	0	0	1	1	0	0	0	0	 	0	0	0	0	537	0	10	0	0	0	0	0	0	0	 	0	0	353	0	4	0	0	0	0	0	367	0	28	537	0	510	1	600	1	600	1	300	0	76	0	69	0	0	0	11	0	5	0	15	0	4	0	8	0	4	0	7	0	5	0	6	0	2	0	2	0	20	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	93	0	163	0	1	11	0	0	0	-9	0	0	0	0	64	0	48	0	5	1	4	0	1	1	0	0	2	0	2	1.0769231
438084084062000000000	438084084	TN	TIPTON COUNTY	WEST TENNESSEE DET FAC - C.C.A.	MASON	38049	1	1	370	5	0	5	370	5	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	5	600	5	600	5	600	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0695652
491009009061000000000	491009009	WV	DODDRIDGE COUNTY	NORTH CENTRAL REGIONAL JAIL	GREENWOOD	26415	12	1	643	0	0	0	643	0	1	0	1	12	0	562	0	81	0	0	0	0	0	643	0	0	0	275	1	50	1	225	1	368	1	365	0	3	1	0	0	643	0	488	1	150	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	643	0	13	0	0	8	0	0	0	0	 	0	0	191	0	3	0	12	0	3	0	222	0	15	670	1	645	1	596	0	596	0	398	0	60	1	15	1	0	0	0	9	7	1	0	9	3	1	0	9	3	1	0	9	2	1	0	9	0	0	0	9	15	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1	25	1	95	1	-9	0	0	0	0	-9	0	0	0	0	25	1	50	1	10	1	10	1	5	1	1	1	150	1	12	1.0769231
101046046061000000000	101046046	FL	OKALOOSA COUNTY	OKALOOSA COUNTY DEPT. OF CORRECTIONS JAIL	CRESTVIEW	32536	1	1	599	0	0	0	599	0	6	0	1	7	0	500	0	96	0	3	0	0	0	599	0	3	0	233	0	0	0	233	0	366	0	361	0	5	0	0	0	599	0	393	0	199	0	7	0	0	0	0	0	0	0	0	0	 	0	0	0	0	599	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	2	0	3	0	5	0	2	634	0	631	0	594	0	594	0	594	0	149	0	126	0	0	0	46	0	6	0	16	0	1	0	7	0	19	0	2	0	18	0	2	0	9	0	0	0	53	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	10	0	127	0	-9	0	0	0	0	-9	0	0	0	0	197	0	6	0	7	0	2	0	24	0	0	0	0	0	7	1.0695652
491006006062000000000	491006006	WV	CABELL COUNTY	WESTERN REGIONAL JAIL	BARBOURSVILLE	25504	12	1	648	0	0	0	648	0	1	0	-9	0	0	544	0	104	0	0	0	0	0	648	0	0	8	354	0	40	0	314	0	294	0	292	0	2	0	0	0	648	0	560	0	83	0	2	0	2	0	1	0	0	0	0	0	 	0	0	0	0	648	0	1	0	0	0	0	0	0	0	 	0	0	260	0	2	0	0	0	0	0	263	0	23	654	0	611	0	592	0	0	9	400	0	124	0	119	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	20	0	104	0	1	95	0	0	0	-9	0	0	0	0	102	0	2	0	3	0	6	0	0	0	0	0	0	0	0	1.0769231
191014014061000000000	191014014	LA	CLAIBORNE PARISH	CLAIBORNE DETENTION CENTER	HOMER	71040	7	1.4136	546	0	0	0	546	0	0	0	-9	0	0	546	0	0	0	0	0	0	0	546	0	0	0	475	0	0	0	475	0	71	0	43	0	28	0	0	0	546	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	0	9	546	0	0	0	0	0	0	0	0	0	 	0	0	475	0	0	0	0	0	0	0	475	0	6	567	0	606	0	590	0	590	0	590	0	26	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5742364
431074074061000000000	431074074	TN	ROBERTSON COUNTY	ROBERTSON COUNTY JAIL	SPRINGFIELD	37172	7	1.4136	495	0	0	0	495	0	37	1	1	6	1	425	0	70	0	0	0	0	0	495	0	0	0	321	1	0	0	321	0	174	1	174	0	0	0	0	0	495	0	285	0	173	0	37	0	0	0	0	0	0	0	0	0	 	0	0	0	0	495	0	86	0	0	0	0	0	0	0	 	0	0	237	0	0	0	10	0	0	0	333	0	30	497	0	450	1	588	0	588	0	588	0	25	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1.5742364
421052052061000000000	421052052	SD	PENNINGTON COUNTY	PENNINGTON COUNTY JAIL	RAPID CITY	57701	7	1.4136	575	0	0	0	575	0	7	0	1	1	0	465	0	110	0	0	0	0	0	575	0	0	0	258	0	37	0	221	0	317	0	189	0	128	0	0	0	575	0	208	0	21	0	32	0	309	0	5	0	0	0	0	0	 	0	0	0	0	575	0	111	0	4	0	1	0	0	0	 	0	0	7	0	0	0	14	0	14	0	151	0	10	607	0	513	0	587	0	535	0	605	0	222	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5742364
051040039061000000000	051040039	CA	SAN LUIS OBISPO COUNTY	SAN LUIS OBISPO COUNTY JAIL	SAN LUIS OBISPO	93405	7.1	1.4136	728	0	54	0	782	0	70	0	-9	0	0	614	0	114	0	0	0	0	0	728	0	0	0	356	0	0	9	0	9	372	0	0	9	0	9	0	9	728	0	483	0	40	0	183	0	5	0	7	0	0	0	0	0	Filipino 1; Vietnamese 2; other 7	10	0	0	0	728	0	0	0	0	0	0	9	0	0	 	0	0	0	0	0	0	0	0	0	0	0	9	4	760	0	717	0	585	0	797	0	585	0	254	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	9	0	0	OLRP; OLPA; ENRT; ST HOSP; HOSP; CMC	15	0	54	0	43	0	11	0	0	0	0	0	54	0	54	0	0	0	54	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	1.0588235
341036036060000011600	341036036	NC	GASTON COUNTY	GASTON COUNTY JAIL AND ANNEX	GASTONIA	28053	2	2.4167	517	0	7	0	524	0	10	0	1	4	0	441	0	73	0	3	0	0	0	517	0	3	0	62	0	0	0	62	0	455	0	455	0	0	0	0	0	517	0	289	0	209	0	19	0	0	0	0	0	0	0	0	0	 	0	0	0	0	517	0	48	0	20	0	10	0	0	0	 	0	0	9	0	0	0	10	0	0	0	97	0	17	517	0	493	0	584	0	526	0	584	0	382	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	 	0	0	7	0	7	0	0	0	0	0	0	0	7	0	7	0	0	0	7	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2.4857486
101066066061000000000	101066066	FL	WALTON COUNTY	WALTON COUNTY JAIL	Defuniak Springs	32433	3	4.2917	209	0	0	0	209	0	0	0	1	0	0	152	0	54	0	2	0	1	0	209	0	3	0	68	0	22	0	46	0	141	0	120	0	21	0	0	0	209	0	187	0	10	0	2	0	0	0	0	0	0	0	10	0	 	0	0	0	0	209	0	0	0	0	0	2	0	0	0	 	0	0	16	0	4	0	18	0	2	0	42	0	2	241	0	228	0	584	0	0	9	0	9	28	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15004
231025025062000000000	231025025	MI	GENESEE COUNTY	GENESEE COUNTY JAIL	FLINT	48502	1	1	633	0	190	0	823	0	0	9	1	9	1	551	0	74	0	8	0	0	0	633	0	8	0	258	1	200	1	58	0	375	1	375	1	0	9	0	9	633	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	633	0	633	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	3	676	0	630	1	580	0	580	0	580	0	348	0	326	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	88	0	0	0	0	9	0	0	0	9	0	9	13	0	lodged in other facilities	89	9	190	0	169	0	20	0	1	0	0	0	190	0	0	9	0	9	190	0	129	0	7	0	136	0	1	25	1	0	0	-9	0	0	0	0	10	1	0	1	2	1	1	1	0	1	0	1	0	1	199	1.0695652
112106002060200000000	112106002	GA	MUSCOGEE COUNTY	MUSCOGEE COUNTY PRISON	COLUMBUS	31908	1	1	545	0	0	0	545	0	0	0	-9	0	0	545	0	0	0	0	0	0	0	545	0	0	0	545	0	0	0	545	0	0	0	0	0	0	0	0	0	545	0	157	0	358	0	27	0	0	0	3	0	0	0	0	0	 	0	0	0	0	545	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	1	563	0	558	0	576	0	576	0	576	0	14	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	1	0	0	10	1	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	6	0	111	0	-9	0	0	0	0	-9	0	0	0	0	38	0	239	0	24	0	30	0	8	0	1	0	73	0	0	1.0695652
