RTIID	GID	JURISID	COUNTY	NAME	YEAR	CITY	STATE	ZIP	STATEFIPS	CNTYCODE	STRATUM	FINALWT	DESIGNWT	CLASS	STATUS	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	UNCONV	UNCONV_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	OTHERFEDSPEC	OTHERFED	OTHERFED_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	OTHERHOLDTOT	OTHERHOLDTOT_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPM	ADPM_FLAG	ADPF	ADPF_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISM	ADMISM_FLAG	ADMISF	ADMISF_FLAG	ADMIS	ADMIS_FLAG	RELEASEM	RELEASEM_FLAG	RELEASEF	RELEASEF_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFM	CORRSTAFFM_FLAG	CORRSTAFFF	CORRSTAFFF_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFM	OTHERSTAFFM_FLAG	OTHERSTAFFF	OTHERSTAFFF_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG
10956385	111008008062000000000	111008008	BARTOW COUNTY	BARTOW COUNTY SHERIFFS OFFICE	2018	CARTERSVILLE	11	30121	13	13015	7	1.40128886	1.27884614	17	1	636	1	0	1	636	0	0	-9	-9	18	1	479	1	157	1	0	1	0	1	636	0	0	0	213	1	423	1	636	0	428	1	202	1	Probate court sentence  US Marshals  ICE	6	1	636	0	511	1	121	1	0	1	0	1	2	1	0	1	0	1	 	0	1	2	1	636	0	1	1	0	1	2	1	0	1	 	0	1	30	1	0	1	0	1	7	1	0	1	40	0	9	677	1	510	1	142	1	652	0	1155	0	3976	1	1672	1	5648	0	3205	1	2694	1	5899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	85	1	66	1	19	1	18	1	11	1	7	1	103	0
10956388	111011011062000000000	111011011	BIBB COUNTY, JONES COUNTY	BIBB COUNTY SHERIFFS OFFICE	2018	MACON	11	31201	13	13021	1	1.06363636	1	8	1	899	0	0	0	899	0	0	-9	-9	1	0	770	0	129	0	0	0	0	0	899	0	0	0	497	0	402	0	899	0	787	0	112	0	 	0	0	899	0	228	0	658	0	13	0	0	0	0	0	0	0	0	0	 	0	0	0	0	899	0	17	0	0	0	1	0	0	0	 	0	0	57	0	0	0	0	0	0	0	0	0	75	0	30	912	0	713	0	109	0	822	0	966	0	5431	0	1986	0	7417	0	5538	0	2044	0	7582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	133	0	69	0	64	0	133	0	69	0	64	0	266	0
10956390	111014014061000000000	111014014	BROOKS COUNTY	BROOKS COUNTY SHERIFFS OFFICE	2018	QUITMAN	11	31643	13	13027	9	9.77586207	9	19	1	56	0	0	0	56	0	0	-9	-9	0	1	48	0	8	0	0	0	0	0	56	0	0	0	4	0	52	0	56	0	45	1	11	1	 	0	0	56	0	13	1	40	1	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	56	0	0	0	0	0	2	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	56	0	61	0	6	0	67	0	108	1	395	1	119	1	514	0	392	1	125	1	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	12	0	8	0	4	0	4	0	2	0	2	0	16	0
10956393	111016016062000000000	111016016	BULLOCH COUNTY	BULLOCH COUNTY SHERIFFS OFFICE	2018	STATESBORO	11	30458	13	13031	7	1.40128886	1.27884614	17	1	400	0	0	0	400	0	1	65	1	15	0	323	0	77	0	0	0	0	0	400	0	0	0	218	0	182	0	400	0	280	0	120	0	 	0	0	400	0	140	0	242	0	15	0	0	0	3	0	0	0	0	0	 	0	0	0	0	400	0	75	0	0	0	11	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	86	0	23	411	0	300	0	75	0	375	0	370	0	3345	0	1132	0	4477	0	3028	0	1059	0	4087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	50	0	25	0	25	0	10	0	5	0	5	0	60	0
10956392	111016016060100000000	111016016	BULLOCH COUNTY	BULLOCH COUNTY CORRECTIONAL INSTITUTION	2018	STATESBORO	11	30458	13	13031	7	1.40128886	1.27884614	17	1	160	0	0	0	160	0	0	-9	-9	0	0	160	0	0	0	0	0	0	0	160	0	0	0	160	0	0	0	160	0	160	0	0	0	 	0	0	160	0	58	0	65	0	14	0	0	0	2	0	0	0	21	0	 	0	0	0	0	160	0	0	0	0	0	0	0	0	0	 	0	0	160	0	0	0	0	0	0	0	0	0	160	0	18	160	0	160	0	0	0	160	0	160	0	185	0	0	0	185	0	175	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	15	0	13	0	2	0	6	0	2	0	4	0	21	0
10956396	111019019061000000000	111019019	CALHOUN COUNTY	CALHOUN COUNTY SHERIFFS OFFICE	2018	MORGAN	11	39866	13	13037	10	16.58679203	14.89999962	20	1	38	0	0	0	38	0	-9	-9	-9	0	0	34	0	4	0	0	0	0	0	38	0	0	0	0	0	38	0	38	0	38	0	0	0	 	0	0	38	0	6	0	32	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	38	0	0	0	0	0	0	0	0	0	 	0	0	38	0	0	0	0	0	38	0	0	0	76	0	30	38	0	22	0	3	0	25	0	40	0	5	0	0	0	5	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	0	2	0	6	0	1	0	1	0	0	0	9	0
10956400	111022022062000000000	111022022	CARROLL COUNTY	CARROLL COUNTY SHERIFFS OFFICE	2018	CARROLLTON	11	30116	13	13045	1	1.06363636	1	8	1	583	1	0	1	583	0	1	0	1	0	1	452	1	120	1	11	1	0	1	583	0	11	1	4	1	579	1	583	0	332	1	196	1	city	55	1	583	0	355	1	219	1	9	1	0	1	0	1	0	1	0	1	 	0	1	0	1	583	0	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	0	0	4	617	1	419	1	138	1	557	0	684	1	5871	1	2188	1	8059	0	5419	1	2080	1	7499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	188	1	146	1	42	1	2	1	0	1	2	1	190	0
10956401	111023023061000000000	111023023	CATOOSA COUNTY	CATOOSA COUNTY SHERIFFS OFFICE	2018	RINGGOLD	11	30736	13	13047	8	5.51656634	4.90361452	18	1	235	1	0	0	235	0	1	2	1	0	1	195	1	40	1	0	0	0	0	235	0	0	0	230	1	5	1	235	0	200	1	35	1	 	0	1	235	0	200	1	30	1	5	1	0	0	0	0	0	0	0	0	 	0	0	0	0	235	0	0	0	0	0	0	1	0	0	 	0	1	0	1	5	1	0	0	0	1	2	1	7	0	17	239	1	200	1	38	1	238	0	248	0	2400	1	1600	1	4000	0	2460	1	1640	1	4100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	32	0	21	0	11	0	7	0	4	0	3	0	39	0
10950469	111025025063000000000	111025025	CHATHAM COUNTY	CHATHAM COUNTY ADULT DETENTION CENTER	2018	SAVANNAH	11	31405	13	13051	1	1.08870968	1	7	1	1642	0	0	1	1642	0	1	3	0	46	1	1444	0	180	0	17	0	1	0	1642	0	18	1	300	1	1342	1	1642	0	1490	0	152	0	 	0	0	1642	0	440	0	1146	0	51	0	3	0	2	0	0	0	0	0	 	0	0	0	0	1642	0	21	0	0	0	1	0	0	0	 	0	0	20	1	0	1	0	1	0	1	0	1	42	0	18	1715	0	1558	0	218	0	1776	0	2396	0	11442	0	3967	0	15409	0	11453	0	4001	0	15454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	316	0	180	0	136	0	97	0	32	0	65	0	413	0
10956403	111028028061000000000	111028028	CHEROKEE COUNTY	CHEROKEE COUNTY SHERIFFS OFFICE	2018	CANTON	11	30115	13	13057	1	1.06363636	1	8	1	617	0	0	0	617	0	1	2	0	43	1	493	2	114	2	9	0	1	0	617	2	10	0	10	0	607	0	617	0	200	1	417	1	 	0	0	617	0	426	0	132	0	55	0	2	0	0	0	0	0	2	0	 	0	0	0	0	617	0	0	0	0	0	2	0	0	0	 	0	0	10	0	0	0	0	0	22	0	0	0	34	0	23	646	0	577	0	122	0	699	0	539	0	5500	1	1300	1	6800	0	5800	1	1900	1	7700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	83	0	66	0	17	0	25	0	14	0	11	0	108	0
10958816	111031031060100000000	111031031	CLAYTON COUNTY	CLAYTON COUNTY CORRECTIONAL INSTITUTION	2018	LOVEJOY	11	30250	13	13063	1	1.08870968	1	7	1	239	0	0	0	239	0	0	-9	-9	0	0	239	0	0	0	0	0	0	0	239	0	0	0	239	0	0	0	239	0	239	0	0	0	 	0	0	239	0	104	0	132	0	2	0	0	0	1	0	0	0	0	0	 	0	0	0	0	239	0	0	0	0	0	0	0	0	0	 	0	0	239	0	0	0	0	0	0	0	0	0	239	0	1	256	0	240	0	0	0	240	0	258	0	355	0	0	0	355	0	355	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	49	0	43	0	6	0	7	0	4	0	3	0	56	0
10950472	111031031061000000000	111031031	CLAYTON COUNTY	CLAYTON COUNTY SHERIFFS OFFICE	2018	JONESBORO	11	30236	13	13063	1	1.08870968	1	7	1	1667	4	0	4	1667	4	-9	-9	-9	-9	-9	1364	4	266	4	30	4	7	4	1667	4	37	4	281	4	1386	4	1667	4	1146	4	521	4	 	0	4	1667	4	226	4	1345	4	77	4	0	4	19	4	0	4	0	4	 	0	4	0	4	1667	4	5	4	0	4	0	4	0	4	 	0	4	24	4	2	4	0	4	242	4	0	4	273	4	-9	1693	4	1344	4	280	4	1624	4	1946	4	16758	4	6542	4	23300	4	17210	4	6720	4	23930	4	0	4	0	4	0	4	0	4	0	4	0	4	0	4	 	0	4	0	4	168	4	92	4	76	4	15	4	1	4	14	4	183	4
10950475	111033033061000000000	111033033	COBB COUNTY	COBB COUNTY SHERIFFS OFFICE	2018	MARIETTA	11	30090	13	13067	1	1.08870968	1	7	1	2146	0	0	0	2146	0	1	8	0	32	0	1766	0	365	0	13	0	2	0	2146	0	15	0	502	0	1644	0	2146	0	1801	0	158	0	Civil  et al	187	0	2146	0	666	0	1118	0	167	0	1	0	1	0	193	0	0	0	 	0	0	0	0	2146	0	8	0	0	0	133	0	0	0	 	0	0	30	0	0	0	0	0	387	0	4	0	562	0	24	2179	0	1748	0	337	0	2085	0	3541	0	18274	0	6855	0	25129	0	18281	0	6810	0	25091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	448	0	367	0	81	0	264	0	83	0	181	0	712	0
10956410	111038038060100000000	111038038	COWETA COUNTY	COWETA COUNTY PRISON	2018	NEWNAN	11	30263	13	13077	1	1.06363636	1	8	1	213	0	0	0	213	0	0	-9	-9	0	0	213	0	0	0	0	0	0	0	213	0	0	0	213	0	0	0	213	0	213	0	0	0	 	0	0	213	0	130	0	75	0	7	0	0	0	1	0	0	0	0	0	 	0	0	0	0	213	0	0	0	0	0	0	0	0	0	 	0	0	213	0	0	0	0	0	0	0	0	0	213	0	13	218	0	213	0	0	0	213	0	232	0	289	0	0	0	289	0	263	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	100	0	92	0	8	0	9	0	0	0	9	0	109	0
10956411	111038038061000000000	111038038	COWETA COUNTY	COWETA COUNTY SHERIFFS OFFICE	2018	NEWNAN	11	30263	13	13077	1	1.06363636	1	8	1	360	1	0	0	360	0	1	5	1	17	1	295	1	65	1	0	0	0	0	360	0	0	0	181	1	179	1	360	0	277	1	83	1	 	0	0	360	0	178	1	170	1	11	1	0	0	1	1	0	0	0	0	 	0	0	0	0	360	0	0	0	0	0	9	1	0	0	 	0	0	3	1	0	0	0	0	67	1	7	1	86	0	20	380	1	295	1	64	1	359	0	400	1	4546	1	1679	1	6225	0	4527	1	1691	1	6218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	71	1	50	1	21	1	14	1	5	0	9	0	85	0
10956414	111041041061000000000	111041041	DADE COUNTY	DADE COUNTY SHERIFFS OFFICE	2018	TRENTON	11	30752	13	13083	9	9.77586207	9	19	1	82	0	0	0	82	0	1	3	0	2	1	66	0	16	0	0	0	0	0	82	0	0	0	4	0	78	0	82	0	59	1	23	1	 	0	0	82	0	75	1	3	1	4	1	0	0	0	0	0	0	0	0	 	0	0	0	0	82	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	96	0	58	1	21	1	79	0	110	0	1122	0	168	0	1290	0	834	1	322	1	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	17	0	13	0	4	0	3	0	3	0	0	0	20	0
10956415	111042042061000000000	111042042	DAWSON COUNTY	DAWSON COUNTY SHERIFFS OFFICE	2018	DAWSONVILLE	11	30534	13	13085	3	6.26666641	4.69999981	14	1	119	0	4	0	123	0	0	-9	-9	4	0	95	0	24	0	0	0	0	0	119	0	0	0	38	0	81	0	119	0	78	0	39	0	One for State and another was a hold for another a	2	0	119	0	112	0	3	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	119	0	0	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	0	1	0	0	0	2	0	4	126	0	90	0	21	0	111	0	192	0	1119	0	399	0	1518	0	1216	0	418	0	1634	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	4	0	24	0	18	0	6	0	6	0	2	0	4	0	30	0
10956416	111043043061000000000	111043043	DECATUR COUNTY	DECATUR COUNTY PRISON	2018	BAINBRIDGE	11	39817	13	13087	7	1.40128886	1.27884614	17	1	212	0	0	0	212	0	0	-9	-9	3	1	212	0	0	0	0	0	0	0	212	0	0	0	212	0	0	0	212	0	212	0	0	0	 	0	0	212	0	77	1	127	0	8	1	0	0	0	0	0	0	0	0	 	0	0	0	0	212	0	0	0	0	0	0	0	0	0	 	0	0	212	0	0	0	0	0	0	0	0	0	212	0	1	217	0	210	1	0	0	210	0	382	0	242	1	0	0	242	0	225	1	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	39	0	33	0	6	0	4	0	1	0	3	0	43	0
10956417	111043043062000000000	111043043	DECATUR COUNTY	DECATUR COUNTY SHERIFFS OFFICE	2018	BAINBRIDGE	11	39817	13	13087	7	1.40128886	1.27884614	17	1	105	0	0	0	105	0	1	2	0	0	0	93	0	12	0	0	0	0	0	105	0	0	0	32	0	73	0	105	0	92	0	13	0	 	0	0	105	0	36	0	68	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	105	0	0	0	0	0	1	0	0	0	 	0	0	12	0	0	0	0	0	19	0	0	0	32	0	17	119	0	84	0	18	0	102	0	106	1	1121	0	323	0	1444	0	1432	1	328	3	1760	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	74	0	65	0	9	0	15	0	6	0	9	0	89	0
10956418	111045045061000000000	111045045	DODGE COUNTY	DODGE COUNTY SHERIFFS OFFICE	2018	EASTMAN	11	31023	13	13091	9	9.77586207	9	19	1	128	0	0	0	128	0	0	0	0	4	0	103	0	24	0	1	0	0	0	128	0	1	0	2	0	126	0	128	0	105	1	23	1	 	0	0	128	0	75	0	49	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	128	0	0	0	0	0	4	0	0	0	 	0	0	2	0	0	0	0	0	15	0	0	0	21	0	1	135	0	113	1	25	1	138	0	164	1	1250	1	248	1	1498	0	1200	1	150	1	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	28	0	14	1	14	1	4	0	1	0	3	0	32	0
10956420	111047047061000000000	111047047	DOUGHERTY COUNTY	DOUGHERTY COUNTY SHERIFFS OFFICE	2018	ALBANY	11	31701	13	13095	1	1.06363636	1	8	1	647	0	58	1	705	0	1	3	0	0	0	533	1	85	1	28	1	1	1	647	0	29	1	114	1	533	1	647	0	582	1	64	1	Hold for Other Agency	1	1	647	0	128	1	517	1	2	1	0	1	0	1	0	1	0	1	 	0	1	0	1	647	0	0	1	0	1	0	1	0	1	 	0	1	1	1	2	1	0	1	0	1	0	1	3	0	28	668	1	598	1	80	1	678	0	1260	0	5650	1	2180	1	7830	0	5078	1	2092	1	7170	0	0	1	0	1	0	1	0	1	58	1	0	1	0	1	 	0	1	58	0	164	1	88	1	76	1	20	1	9	1	11	1	184	0
10956421	111048048061000000000	111048048	DOUGLAS COUNTY	DOUGLAS COUNTY SHERIFFS OFFICE	2018	DOUGLASVILLE	11	30134	13	13097	1	1.06363636	1	8	1	723	0	0	0	723	0	0	-9	-9	1	0	604	0	107	0	11	0	1	0	723	0	4	0	236	1	487	1	723	0	566	3	157	3	 	0	3	723	0	334	3	389	3	0	3	0	3	0	3	0	3	0	3	 	0	3	0	3	723	0	0	3	0	3	0	3	0	3	 	0	3	159	3	0	3	0	3	0	3	0	3	159	3	-9	814	3	621	3	133	3	754	3	1716	3	7734	3	2415	3	10149	3	7751	3	2871	3	10622	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	125	3	75	3	50	3	298	3	207	3	91	3	423	3
10956423	111051051060100000000	111051051	EFFINGHAM COUNTY	EFFINGHAM COUNTY PRISON	2018	SPRINGFIELD	11	31329	13	13103	7	1.40128886	1.27884614	17	1	184	0	0	0	184	0	0	-9	-9	0	1	184	0	0	0	0	0	0	0	184	0	0	0	184	0	0	0	184	0	184	0	0	0	 	0	0	184	0	67	1	115	1	1	1	0	0	1	1	0	0	0	0	 	0	0	0	0	184	0	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	190	0	186	1	0	0	186	0	192	0	273	1	0	0	273	0	92	1	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	29	0	21	0	8	0	4	0	2	0	2	0	33	0
10956424	111051051061000000000	111051051	EFFINGHAM COUNTY	EFFINGHAM COUNTY SHERIFFS OFFICE	2018	SPRINGFIELD	11	31329	13	13103	7	1.40128886	1.27884614	17	1	167	4	6	4	173	4	-9	-9	-9	-9	-9	146	4	21	4	0	4	0	4	167	4	0	4	56	4	111	4	167	4	111	4	56	4	 	0	4	167	4	127	4	37	4	3	4	0	4	0	4	0	4	0	4	 	0	4	0	4	167	4	0	4	0	4	0	4	0	4	 	0	4	0	4	0	4	0	4	1	4	0	4	1	4	-9	167	4	130	4	30	4	160	4	230	4	1715	4	635	4	2350	4	998	4	400	4	1398	4	5	4	0	4	1	4	0	4	0	4	0	4	0	4	 	0	4	6	4	35	4	20	4	15	4	4	4	2	4	2	4	39	4
10958897	111057057062000000000	111057057	FLOYD COUNTY	FLOYD COUNTY WORK RELEASE CENTER	2018	ROME	11	30161	13	13115	1	1.08870968	1	7	1	44	0	0	0	44	0	0	-9	-9	0	0	44	0	0	0	0	0	0	0	44	0	0	0	44	0	0	0	44	0	44	0	0	0	 	0	0	44	0	32	0	11	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	44	0	0	0	0	0	0	0	0	0	 	0	0	44	0	0	0	0	0	0	0	0	0	44	0	27	44	0	37	0	0	0	37	0	50	0	69	0	0	0	69	0	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	0	6	0	2	0	4	0	2	0	2	0	12	0
10956431	111057057061000000000	111057057	FLOYD COUNTY	FLOYD COUNTY SHERIFFS OFFICE	2018	ROME	11	30161	13	13115	1	1.08870968	1	7	1	588	4	0	4	588	4	-9	-9	-9	-9	-9	447	4	141	4	0	4	0	4	588	4	0	4	588	4	0	4	588	4	588	4	0	4	 	0	4	588	4	288	4	280	4	17	4	0	4	0	4	0	4	0	4	 	0	4	3	4	588	4	18	4	0	4	11	4	1	4	 	8	4	4	4	0	4	7	4	0	4	0	4	49	4	-9	608	4	450	4	151	4	601	4	633	4	8145	4	2808	4	10953	4	8116	4	2810	4	10926	4	0	4	0	4	0	4	0	4	0	4	0	4	0	4	 	0	4	0	4	91	4	84	4	7	4	7	4	0	4	7	4	98	4
10956430	111057057060100000000	111057057	FLOYD COUNTY	FLOYD COUNTY PRISON	2018	ROME	11	30161	13	13115	1	1.08870968	1	7	1	416	0	0	0	416	0	0	-9	-9	5	1	416	0	0	0	0	0	0	0	416	0	0	0	416	0	0	0	416	0	416	0	0	0	 	0	0	416	0	204	0	198	0	12	0	0	0	0	0	0	0	0	0	 	0	0	2	0	416	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	437	0	425	0	0	0	425	0	448	0	476	0	0	0	476	0	497	1	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	64	0	59	0	5	0	5	0	0	0	5	0	69	0
10956433	111059059061000000000	111059059	FRANKLIN COUNTY	FRANKLIN COUNTY SHERIFFS OFFICE	2018	CARNESVILLE	11	30521	13	13119	9	9.77586207	9	19	1	103	0	0	0	103	0	1	1	0	3	0	79	0	24	0	0	0	0	0	103	0	0	0	38	0	65	0	103	0	73	0	29	0	Hold for another Jurisdiction	1	0	103	0	75	0	23	0	4	0	0	0	1	0	0	0	0	0	 	0	0	0	0	103	0	0	0	0	0	3	0	0	0	 	0	0	10	0	0	0	0	0	0	0	0	0	13	0	26	120	0	90	1	15	1	105	0	72	0	2120	1	235	1	2355	0	2035	1	228	1	2263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	21	0	10	0	11	0	2	0	1	0	1	0	23	0
10956435	111063063061000000000	111063063	GLYNN COUNTY	GLYNN COUNTY SHERIFFS OFFICE	2018	BRUNSWICK	11	31520	13	13127	2	2.79653669	2.71428561	13	1	405	0	0	0	405	0	0	-9	-9	12	1	339	0	65	0	1	0	0	0	405	0	1	0	49	0	356	0	405	0	305	0	53	0	Inmates Held for Federal Authorities	47	0	405	0	189	0	204	0	12	0	0	0	0	0	0	0	0	0	 	0	0	0	0	405	0	35	1	0	1	12	1	0	0	 	0	0	36	0	2	0	0	0	3	0	0	0	88	0	27	422	0	344	0	64	0	408	0	600	0	3486	0	1450	0	4936	0	3492	0	1441	0	4933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	94	1	52	1	42	1	63	1	48	1	15	1	157	0
10956436	111064064061000000000	111064064	GORDON COUNTY	GORDON COUNTY SHERIFFS OFFICE	2018	CALHOUN	11	30701	13	13129	7	1.40128886	1.27884614	17	1	322	0	0	0	322	0	1	0	0	7	0	250	0	72	0	0	0	0	0	322	0	0	0	202	0	120	0	322	0	273	0	49	0	 	0	0	322	0	238	0	54	0	28	0	0	0	1	0	0	0	0	0	 	0	0	1	0	322	0	0	0	0	0	7	0	0	0	 	0	0	15	0	0	0	0	0	23	0	0	0	45	0	14	335	0	245	0	70	0	315	0	376	0	2855	0	1175	0	4030	0	2857	0	1169	0	4026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	40	0	31	0	9	0	4	0	4	0	0	0	44	0
10950514	111067067061000000000	111067067	GWINNETT COUNTY	GWINNETT COUNTY SHERIFFS OFFICE	2018	LAWRENCEVILLE	11	30043	13	13135	1	1.08870968	1	7	1	2218	0	0	0	2218	0	0	-9	-9	213	1	1835	0	355	0	28	0	0	0	2218	0	28	0	736	1	1482	1	2218	0	1482	1	736	1	 	0	0	2218	0	1121	1	680	1	367	1	0	1	37	1	0	1	0	1	Other	13	1	0	1	2218	0	0	0	0	0	213	1	65	0	 	0	0	65	0	0	0	0	0	0	0	0	0	343	0	13	2271	0	2011	1	369	1	2380	0	2242	1	22006	1	7651	1	29657	0	20930	3	7101	3	28031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	540	0	414	0	126	0	172	0	37	0	135	0	712	0
10956439	111067067060100000000	111067067	GWINNETT COUNTY	GWINNETT COUNTY DEPARTMENT OF CORRECTION	2018	LAWRENCEVILLE	11	30043	13	13135	1	1.08870968	1	7	1	471	0	0	0	471	0	0	-9	-9	4	1	444	0	27	0	0	0	0	0	471	0	0	0	471	0	0	0	471	0	381	1	50	1	Childsupport/Drug court	40	1	471	0	185	1	275	1	10	1	0	0	1	1	0	0	0	0	 	0	0	0	0	471	0	0	0	0	0	0	0	0	0	 	0	0	215	0	0	0	0	0	0	0	0	0	215	0	14	480	0	449	1	22	1	471	0	800	0	1322	1	36	1	1358	0	1000	1	38	1	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	103	1	85	1	18	1	14	1	3	1	11	1	117	0
10956441	111069069060100000000	111069069	HALL COUNTY	HALL COUNTY CORRECTIONAL INSTITUTION	2018	GAINESVILLE	11	30507	13	13139	1	1.06363636	1	8	1	203	0	0	0	203	0	0	-9	-9	0	0	203	0	0	0	0	0	0	0	203	0	0	0	203	0	0	0	203	0	203	0	0	0	 	0	0	203	0	107	0	90	0	5	0	0	0	1	0	0	0	0	0	 	0	0	0	0	203	0	0	0	0	0	0	0	0	0	 	0	0	203	0	0	0	0	0	0	0	0	0	203	0	14	206	0	203	0	0	0	203	0	220	0	259	0	0	0	259	0	264	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	30	0	27	0	3	0	6	0	2	0	4	0	36	0
